creator_id,name,slug,games_count
15872,Mathieu Beaulieu,mathieu-beaulieu,3
15872,Mathieu Beaulieu,mathieu-beaulieu,3
20302,Kurosh ValaNejad,kurosh-valanejad,1
13272,Takashi Takeda,takashi-takeda,5
20301,Peter Brinson,peter-brinson,1
5113,Yū Kagami,yu-kagami,1
8883,Sachiko Wada,sachiko-wada,3
4107,Yuki Ikeda,yuki-ikeda,1
22226,Yoshinari Mizushima,yoshinari-mizushima,2
22225,Kazuaki Fujimoto,kazuaki-fujimoto,2
4105,Tomoharu Fujii,tomoharu-fujii,1
21672,Itaru Hinoue,itaru-hinoue,3
5870,Kerry Shawcross (Volume 3–),kerry-shawcross-volume-3-,1
5864,Alex Abraham,alex-abraham,1
5863,Steve Goldshein,steve-goldshein,1
5862,Koen Wooten,koen-wooten,1
4106,Seiichi Terashima,seiichi-terashima,1
20611,Linda Strout,linda-strout,1
6467,Takuma Endo,takuma-endo,3
8081,Greg Bick,greg-bick,3
9194,Michael Bartlow,michael-bartlow,14
8158,Hunter Howe,hunter-howe,7
7927,Junko Kawano,junko-kawano,10
6813,Yamazi Machina,yamazi-machina,7
15875,Taras Stasiuk,taras-stasiuk,2
13550,David Crane,david-crane,28
31903,Alex Peipman,alex-peipman,1
6777,Mux Mool,mux-mool,1
6778,Toby Dixon,toby-dixon,1
31904,Multiplayer only,multiplayer-only,1
31902,Mike Klubnika,mike-klubnika,1
4610,Farook Joi,farook-joi,1
20995,Junji Morii,junji-morii,1
8637,Don Hahn,don-hahn,1
8636,Roger Allers,roger-allers,1
9616,Martin Wakeley,martin-wakeley,5
4612,Haroon Joi,haroon-joi,1
9011,Zack Bremner,zack-bremner,1
9008,John Wright,john-wright,1
9004,Ann-Bettina Colace,ann-bettina-colace,1
9003,Christina Vann,christina-vann,1
20995,Junji Morii,junji-morii,1
9011,Zack Bremner,zack-bremner,1
4612,Haroon Joi,haroon-joi,1
9008,John Wright,john-wright,1
5306,Miles Jacobson,miles-jacobson,3
8374,Makoto Kitano,makoto-kitano,5
5675,Dom Shovelton,dom-shovelton,1
13768,Krisjan Hatlelid,krisjan-hatlelid,4
5676,Kevin Beimers,kevin-beimers,1
12626,Krisjan Hatlield,krisjan-hatlield,2
10516,Sanshiro Hidaka,sanshiro-hidaka,3
5979,Matthew Allen,matthew-allen,2
5678,Allan Plenderleith,allan-plenderleith,1
7677,Keita Amemiya,keita-amemiya,14
7119,Takashi Shono,takashi-shono,6
6373,Lisa Wick,lisa-wick,2
5635,Olivier Madiba,olivier-madiba,1
5630,Patrick Hervé Meli,patrick-herve-meli,1
5631,Delphin Tcheckouloung,delphin-tcheckouloung,1
4789,Vojtěch Vild,vojtech-vild,1
5632,James Thorley,james-thorley,1
4790,Lukáš Veselý,lukas-vesely,1
5633,Yean Yves Bassangna,yean-yves-bassangna,1
16575,Judye Pistole,judye-pistole,3
5634,Georges Pondy,georges-pondy,1
5540,Samu Wosada,samu-wosada,1
5876,Mark Wilson,mark-wilson,3
15301,Scott Butler,scott-butler,3
15874,Gael Leger,gael-leger,2
5544,Misoka Panipum,misoka-panipum,1
5542,Jeremy Stevens,jeremy-stevens,1
7027,Brett W. Sperry,brett-w-sperry,4
15909,Azusa Fujimoto,azusa-fujimoto,3
4583,G. V. Iyer,g-v-iyer,1
7869,Jason Matthews,jason-matthews,1
6464,Alexis Le Dressay,alexis-le-dressay,3
9961,Michael Quarles,michael-quarles,8
6478,Gregory Alper,gregory-alper,3
7998,Yuji Matsumoto,yuji-matsumoto,7
5789,Nicolas Lavroff,nicolas-lavroff,4
15495,Brian L. Schmidt,brian-schimdt,14
7998,Yuji Matsumoto,yuji-matsumoto,7
15873,Paul Warne,paul-warne,1
9377,Bruce Adams,bruce-adams,6
5062,Takahide Ayuzawa,takahide-ayuzawa,1
5061,Keiji Nakaoka,keiji-nakaoka,1
27985,Yuuta Ogasawara,yuuta-ogasawara,1
29123,Yasunori Ogura,yasunori-ogura,1
19977,Ryan Beveridge,ryan-beveridge,1
27987,Riki Fuhrmann,riki-fuhrmann,1
27988,Yudai Hirata,yudai-hirata,1
27989,Hiroaki Nakano,hiroaki-nakano,1
10712,Maiko Fujiwara,maiko-fujiwara,2
9584,Akira Noguchi,akira-noguchi,3
27986,Yuki Shimooka,yuki-shimooka,1
29122,Masaru Yamamura,masaru-yamamura,1
7955,Yurie Hattori,yurie-hattori,6
4734,Bogdan Bridinel,bogdan-bridinel,2
6509,Olivier Lhermite,olivier-lhermite,2
9657,Mike Peacock,mike-peacock,7
9654,Darren Radtke,darren-radtke,7
9653,Chad York,chad-york,7
5392,Vance Kozik,vance-kozik,5
14013,Hideki Abe,hideki-abe,6
9592,Don James,don-james,4
31552,Michał Sadowski,michal-sadowski-2,3
31551,Marcin Czartyński,marcin-czartynski-2,3
31553,Bartek Sokołowski,bartek-sokolowski-2,3
6524,Doug MacNeill,doug-macneill,7
6181,Richard Moe,richard-moe,3
18654,Kris Hatlelid,kris-hatlelid,3
25974,Patrick Griffith,patrick-griffith,2
14009,Utako Yoshino,utako-yoshino,2
25973,Jason Tull,jason-tull,2
4870,Shaun Gadalla,shaun-gadalla,1
4871,Mark Klem,mark-klem,1
4869,Andy Edwardson,andy-edwardson,1
5688,Ziba Scott,ziba-scott,2
12680,Rick Gush,rick-gush,2
5945,Kentaro Motomura,kentaro-motomura,2
12680,Rick Gush,rick-gush,2
5856,Starr Long,starr-long,2
15412,Mari Yamaguchi,mari-yamaguchi,4
5180,Geremy Mustard,geremy-mustard,1
5449,Mark Davis,mark-davis,5
5980,John Whitmore,john-whitmore,1
5182,Cameron Dayton,cameron-dayton,1
11463,Michael Denio,michael-denio,3
5181,Emmanuel Fratianni,emmanuel-fratianni,1
5874,Mike Webb,mike-webb,2
6420,Tomoki Miyoshi,tomoki-miyoshi,2
5142,Laralyn McWilliams,laralyn-mcwilliams,2
9269,Michael Maxwell,michael-maxwell,2
5689,Ichiro Lambe,ichiro-lambe,1
6331,Kasson Crooker,kasson-crooker,2
9265,Chris Reese,chris-reese,2
6330,Dare Matheson,dare-matheson,1
6327,Dean Tate,dean-tate,1
17680,Taisuke Araki,taisuke-araki,3
6328,Naoko Takamoto,naoko-takamoto,1
9270,Rob Kraft,rob-kraft,2
20792,Masaaki Karube,masaaki-karube,3
20790,Ken-ichi Iwaida,ken-ichi-iwaida,3
11396,Glen Cureton,glen-cureton,10
8820,Shinjiro Takada,shinjiro-takada,7
20132,Kudo Tsunoda (Executive),kudo-tsunoda-executive,3
7267,Jon Hare,jon-hare,11
6929,Irvin Zonca,irvin-zonca,2
6931,Nobuyuki Ohnogi,nobuyuki-ohnogi,10
12914,Hisayoshi Ogura,hisayoshi-ogura,16
7030,Rade Stojsavljevic,rade-stojsavljevic,2
7035,Jim May,jim-may,2
7034,Eric Gooch,eric-gooch,2
7029,Bret Ambrose,bret-ambrose,2
9629,Yoshie Takayanagi,yoshie-takayanagi,4
7033,Tse Cheng Lo,tse-cheng-lo,2
6357,Fred Haslam,fred-haslam,5
6426,Takashi Ōtsuka,takashi-otsuka,1
3749,Yuichi Yuremori,yuichi-yuremori,1
7032,Jarrid Mendelson,jarrid-mendelson,2
7031,Donny Miel,donny-miel,2
7033,Tse Cheng Lo,tse-cheng-lo,2
10439,Mariko Hirokane,mariko-hirokane,4
9774,Chikako Yamakura,chikako-yamakura,3
23308,Miles Whittaker,miles-whittaker,2
17540,József Molnár,jozsef-molnar,2
6457,Johan Persson,johan-persson,2
7271,Armando Marini,armando-marini,2
5751,Meghan Heritage,meghan-heritage,2
5019,Michal Pavlíček,michal-pavlicek,1
6456,Romain de Waubert de Genlis,romain-de-waubert-de-genlis,2
6458,Stefan Vukanovic,stefan-vukanovic,2
7461,Ryo Takeshita,ryo-takeshita,2
14490,Koji Hayama,koji-hayama-2,7
24400,Satoshi Tsurumi,satoshi-tsurumi,3
15202,Noriko Matsueda,noriko-matsueda,7
6133,Hiroyuki Naka,hiroyuki-naka,3
10772,Pav Kovacic,pav-kovacic,4
5241,Christiaan Moleman,christiaan-moleman,1
2857,Marcus Edström,marcus-edstrom,7
5240,Riko Agarie,riko-agarie,1
5238,Ryo Agarie,ryo-agarie,1
5237,Jennifer Schneidereit,jennifer-schneidereit,1
5236,Philip Tossell,philip-tossell,1
29277,Benjamin Kuhr,benjamin-kuhr,1
29272,Jan Theysen (creative),jan-theysen-creative,1
29274,Thomas Burger,thomas-burger,1
10704,Hiroya Usuda,hiroya-usuda,2
29276,Lukas Höppner,lukas-hoppner,1
11153,Kenichi Saito,kenichi-saito,4
29273,Arne von Öhsen (lead),arne-von-ohsen-lead,1
5406,Josh Bear,josh-bear,2
29275,Philipp Kolhoff,philipp-kolhoff,1
29271,"Andrew Osano (""additional"")",andrew-osano-additional,1
6173,Masafumi Yamada,masafumi-yamada,3
5752,Sam Riegel,sam-riegel,1
5750,Nick Bennett,nick-bennett,1
16869,B. Jones,b-jones,1
5749,Philip Bache II,philip-bache-ii,1
25374,Yukihiro Matsuo,yukihiro-matsuo,4
5749,Philip Bache II,philip-bache-ii,1
25374,Yukihiro Matsuo,yukihiro-matsuo,4
9027,David Downing,david-downing,5
7306,Michael Badger,michael-badger,3
24834,Matt Dixon,matt-dixon,2
9508,Stanisław Lem,stanislaw-lem-2,2
24837,Ian Denny,ian-denny,2
7100,Tsutomu Kurihara,tsutomu-kurihara,6
4886,Akiva Goldsman,akiva-goldsman,3
21606,Ryouji Ichikari,ryouji-ichikari,3
30166,Nobuyoshi Miwa (''Portable''),nobuyoshi-miwa-portable,1
30165,Mumon Usuda (''Portable''),mumon-usuda-portable,1
30164,Azusa Kido (''Portable''),azusa-kido-portable,1
7892,L. Dean Gibson II,l-dean-gibson-ii,2
8361,Spencer Nilsen,spencer-nilsen,5
6962,Hironao Fukada,hironao-fukada,3
6960,Yoriki Daigo,yoriki-daigo,3
4881,"Eric ""Badspot"" Hartman",eric-badspot-hartman,2
14658,Ryan Lesser,ryan-lesser,2
6935,Toru Nagai (artistic director),toru-nagai-artistic-director,2
6934,Naoya Hatsumi (producer),naoya-hatsumi-producer,2
4506,Elizabeth Petzold,elizabeth-petzold,1
18423,Ryouichi Kitanishi,ryouichi-kitanishi,1
17679,Masayuki Kameyama,masayuki-kameyama,4
5990,Tomoaki Hirono,tomoaki-hirono,3
10022,Stéphane Picq,stephane-picq,7
18421,Misao Fukuda,misao-fukuda,1
14010,Akira Mikame,akira-mikame,2
5734,Rob Dougherty,rob-dougherty,2
26362,Kramer Solinsky,kramer-solinsky,1
26368,Alain Carter,alain-carter,1
5735,Darwin Kastle,darwin-kastle,2
26364,Lucas Carvalho,lucas-carvalho,1
26363,Toshihisa Nikaido,toshihisa-nikaido,1
18163,Kiharu Yoshida,kiharu-yoshida,6
5031,Adam Saltsman,adam-saltsman,2
26366,Makoto Isobe,makoto-isobe,1
26365,Tyriq Plummer,tyriq-plummer,1
22131,Tetsuya Akatsuka,tetsuya-akatsuka,3
16837,Rodney Relosa,rodney-relosa,6
16837,Rodney Relosa,rodney-relosa,6
14007,Naoto Ogawa,naoto-ogawa,1
11064,John Winski,john-winski,2
14012,Hiroyuki Yamazura,hiroyuki-yamazura,1
14011,Shoko Kambe,shoko-kambe,1
12729,Mike Clarke,mike-clarke,12
14006,Hiroki Hayami,hiroki-hayami,1
14008,Koji Shindo,koji-shindo,1
4885,Jeff Pinkner,jeff-pinkner,2
6060,Kaarina Pönkkä,kaarina-ponkka,1
10038,Stephen Beeman,stephen-beeman,7
4884,J. H. Wyman,j-h-wyman,2
11452,Nobuhito Shimizu,nobuhito-shimizu,4
6061,Johannes Rojola,johannes-rojola,1
8003,Yuko Komiyama,yuko-komiyama,9
8319,Masaru Nii,masaru-nii,3
4085,Darren Barnett,darren-barnett,1
5463,Itsumi Hori,itsumi-hori,2
8104,Søren Lundgaard,soren-lundgaard,2
5461,Toyokazu Endo,toyokazu-endo,2
8746,Bryan Walker,bryan-walker,3
10707,Kosuke Mizukami,kosuke-mizukami,5
12478,Marc André,marc-andre,1
4887,Fred Toye,fred-toye,1
5983,Prem Krishnan,prem-krishnan,6
8808,Jun Suzuki,jun-suzuki,3
8010,Kuniomi Matsushita,kuniomi-matsushita,3
26962,Mikael Andersson,mikael-andersson,1
6130,Keita Kimura,keita-kimura,3
15560,Michael Fong,michael-fong,5
7123,Aichiro Miyata,aichiro-miyata,5
7374,Bob Bates,bob-bates,7
18792,Shaun Hollingworth,shaun-hollingworth,7
7124,Yuuta Miyazaki,yuuta-miyazaki,7
16251,Masami Tabata,masami-tabata,1
16256,Tomonori Otsuka,tomonori-otsuka,1
7126,Syunsei Shikata,syunsei-shikata,6
10313,Michael Morlan,michael-morlan,3
6132,Hiroshi Taniguchi,hiroshi-taniguchi,3
16665,Jeremy S. Barnes,jeremy-s-barnes,4
7126,Syunsei Shikata,syunsei-shikata,6
16665,Jeremy S. Barnes,jeremy-s-barnes,4
10322,Daisuke Izuka,daisuke-izuka,4
15603,Christian Lorenz Scheurer,christian-lorenz-scheurer,2
22302,Hideaki Ito,hideaki-ito-2,3
4906,Kevin MacNaughton,kevin-macnaughton,1
4907,Michael Ivans,michael-ivans,1
7604,Sam Newman,sam-newman,2
14678,Yoshinori Kawamoto,yoshinori-kawamoto,10
17186,Paul Rattner,paul-rattner,5
4826,Kyra Hills,kyra-hills,1
11756,Tsuyoshi Sato,tsuyoshi-sato,2
11758,Minoru Sudo,minoru-sudo,2
4825,Richard Warner,richard-warner,1
4823,Yonatan Luria,yonatan-luria,1
4822,Joe Gilder (Boneyard Audio),joe-gilder-boneyard-audio,1
4821,Lewis Denby,lewis-denby,1
4824,Molly Carroll,molly-carroll,1
18971,Shinichiro Shimamura,shinichiro-shimamura,2
19344,Mark Ortiz,mark-ortiz,2
7270,Ken McCulloch,ken-mcculloch,3
4505,Homam Bahnassi,homam-bahnassi,1
4504,Kamel Bushnaq,kamel-bushnaq,1
10938,Shunsuke Kobayashi,shunsuke-kobayashi,3
14288,Hironobu Inagaki,hironobu-inagaki,5
4503,Wessam Bahnassi,wessam-bahnassi,1
9909,John Tipton,john-tipton,4
6977,Mina Hatazoe,mina-hatazoe,5
5623,Derek Blair,derek-blair,1
5625,Kyle Steed,kyle-steed,1
24833,Jeff Berting,jeff-berting,2
5622,Hillary Barth,hillary-barth,1
5624,Steffani Charano,steffani-charano,1
5621,Keith Holman,keith-holman,1
24835,Craig Allen,craig-allen,1
24836,Gary Marshall,gary-marshall,1
25392,CANO,cano,1
4901,Panayot Vaniozdravov Yanazov,panayot-vaniozdravov-yanazov,2
22300,Makoto Kiyokawa,makoto-kiyokawa,2
22306,Tadashi Obama,tadashi-obama,2
22300,Makoto Kiyokawa,makoto-kiyokawa,2
22305,Takashi Koshigoe,takashi-koshigoe,2
4903,Rossen Manchev,rossen-manchev,2
22304,Yoshihito Iwanaga,yoshihito-iwanaga,2
17812,Joe Bostic,joe-bostic,1
17810,Donna J. Bundy,donna-j-bundy,1
9024,Frank Roan,frank-roan,3
7506,Christoper A. Tremmel,christoper-a-tremmel,3
10840,Yuichi Tsuchiya,yuichi-tsuchiya,4
17803,Aaron E. Powell,aaron-e-powell,2
17808,Marc Cram,marc-cram,1
5260,Shannon Donnelly,shannon-donnelly,1
5203,A. Edward Sutherland,a-edward-sutherland,2
5690,Richard Marcinko,richard-marcinko,1
6884,Thomas McGurk,thomas-mcgurk,2
4902,Borislav Slavov Glorian,borislav-slavov-glorian,1
19740,Tony Whitney,tony-whitney,1
5121,Stuart White,stuart-white,2
8923,Barry Blum,barry-blum,4
14580,Tobey Evans,tobey-evans,1
12364,Jeff Bramfitt,jeff-bramfitt,6
19743,Sam Deasy,sam-deasy-pc,1
5123,Tony Nichols,tony-nichols,1
5120,Jim Van Verth,jim-van-verth,1
5119,John E. Slaydon,john-e-slaydon,1
5118,Clint Richards,clint-richards,1
5124,Tommy Jacob,tommy-jacob,1
6854,Tony Morales,tony-morales,3
8964,Alex Evans,alex-evans,1
14659,Chris Canfield,chris-canfield,2
7503,Tatsuya Kando,tatsuya-kando,3
8965,Kareem Ettouney,kareem-ettouney,1
5167,David Arnold,david-arnold,4
10841,Masanori Akita,masanori-akita,3
5391,Aaron Hall,aaron-hall,3
10231,Takuto Kitsuta,takuto-kitsuta,4
5836,Gavin Whelan,gavin-whelan,1
10990,Nao Ikeda,nao-ikeda,6
20410,Stephen Anthony,stephen-anthony,1
20411,Melissa Saunders,melissa-saunders,1
5332,David F. Brown,david-f-brown,2
5927,Mikko Häkkinen,mikko-hakkinen,2
5926,Raine Mäki,raine-maki,2
15008,Lee Carus-Wescott,lee-carus-wescott,4
5925,Harro Grönberg,harro-gronberg,2
5924,Tuomo Lehtinen,tuomo-lehtinen,2
5923,Jaakko Iisalo,jaakko-iisalo,2
5928,Tuomas Erikoinen,tuomas-erikoinen,2
5511,Jenna Blazevich,jenna-blazevich,1
5509,Benedict Fritz,benedict-fritz,1
5510,David Laskey,david-laskey,1
8105,Mikkel M. Pedersen,mikkel-m-pedersen,1
8103,Carsten Brandt,carsten-brandt,1
21639,Flaminia Grimaldi,flaminia-grimaldi,1
5089,Mark Chong,mark-chong,1
5091,"Pedro ""Word Clock"" Pimentel",pedro-word-clock-pimentel,1
6455,Gregor Narholz,gregor-narholz,3
8102,Simon Andreasen,simon-andreasen,1
21636,Michael Manning,michael-manning,1
8101,Per Kyed Laursen,per-kyed-laursen,1
5308,Yuichiro Kitao,yuichiro-kitao,1
8100,Stephen Cavalier,stephen-cavalier,1
5088,Chris Eskins,chris-eskins,1
15148,Peter Hawley,peter-hawley,1
5090,Robin Finck,robin-finck,1
7794,Ed Scorggie (2006),ed-scorggie-2006,1
5016,Richard Wyckoff,richard-wyckoff,1
5313,Kentaro Kagami,kentaro-kagami,1
21638,Luca Francesco Rossi,luca-francesco-rossi,1
5314,Masashi Nakagawa,masashi-nakagawa,1
7795,Richard Narco (2000–04),richard-narco-2000-04,1
9124,Yukio Morimoto,yukio-morimoto,3
7793,Andy Gannon (2006),andy-gannon-2006,1
21634,Matteo Pozzi,matteo-pozzi,1
21637,Nicolò Sala,nicolo-sala,1
7796,Marc Canham (2004–11),marc-canham-2004-11,1
7797,Rich Aitken (2004),rich-aitken-2004,1
21635,Claudia Molinari,claudia-molinari,1
5723,Montgomery Tully,montgomery-tully,1
5721,Maurice J. Wilson,maurice-j-wilson,1
20295,Tristan Neu,tristan-neu,1
5513,Nihon Falcom,nihon-falcom,1
5722,Ken Thorne,ken-thorne,1
7502,Tetsuro Hosokawa,tetsuro-hosokawa,2
5721,Maurice J. Wilson,maurice-j-wilson,1
5723,Montgomery Tully,montgomery-tully,1
15764,Rob Berry,rob-berry,2
15051,Mutsuhiko Izumi,mutsuhiko-izumi,5
9155,Russell Lieblich,russell-lieblich,22
6063,Hibiki Aoyama,hibiki-aoyama,1
9257,Dylan Cuthbert,dylan-cuthbert,8
25325,Tony Gayton,tony-gayton,1
25324,Barbet Schroeder,barbet-schroeder,1
8538,Tomoko Morita,tomoko-morita,14
6512,Jean-Jacques Poncet,jean-jacques-poncet,2
5529,Tanner Harvey,tanner-harvey,1
5526,Andy Gannon,andy-gannon,1
27393,Ubisoft Reflections,ubisoft-reflections,1
8063,Junpei Imura,junpei-imura,5
8065,Hiroyuki Numoto,hiroyuki-numoto,5
5527,Ed Scorggie,ed-scorggie,1
11839,Takayuki Iwai,takayuki-iwai,15
6400,David Cohen,david-cohen,2
5815,Tadashi Ihoroi,tadashi-ihoroi,3
8767,Masahiro Nose,masahiro-nose,4
27616,Julian Rad,julian-rad,1
5810,Erwan Le Breton,erwan-le-breton,1
13270,Junichi Murakami,junichi-murakami,2
6530,Fukahire,fukahire,3
6140,Shinji Noguchi,shinji-noguchi,3
4955,Robin Promesberger,robin-promesberger,2
7174,Paul Fox,paul-fox,3
27618,Alexandra Rey,alexandra-rey,1
2856,Adam Skoglund,adam-skoglund,6
8619,Sebastian Mayer,sebastian-mayer,1
27617,Tristan Cassel-Delavois,tristan-cassel-delavois,1
5150,Junichi Miyashita,junichi-miyashita,2
11154,Ryoma Nakamura,ryoma-nakamura,3
5327,Larry Bastian,larry-bastian,1
6895,Ron Smith,ron-smith,4
10354,Hironori Kuraoka,hironori-kuraoka,4
5857,Tracy Hickman,tracy-hickman,2
5151,Hiromichi Nakamoto,hiromichi-nakamoto,3
6887,Mark Peyser,mark-peyser,2
8675,Yoshiaki Yamada,yoshiaki-yamada,6
6889,Tom McGurk,tom-mcgurk,2
26858,Glenn Corpes,glenn-corpes,4
5531,Olof Björk,olof-bjork,1
4683,Kazuyuki Kurashima,kazuyuki-kurashima,7
5006,Bertil Hörberg,bertil-horberg,2
8652,Kenjiro Morimoto,kenjiro-morimoto,3
3264,"Dmitry ""Zak"" Zakharov",dmitry-zak-zakharov,2
5532,Daniel Pharos,daniel-pharos,1
18269,Don A. Mattrick,don-a-mattrick,3
4718,Brad Wardell,brad-wardell,5
19951,Teruaki Konishi,teruaki-konishi,5
21068,Bryan Duffy,bryan-duffy,1
9581,Toshikazu Tanaka,toshikazu-tanaka,12
8869,Ikuko Mimori,ikuko-mimori,5
5560,Lee Myung-jin,lee-myung-jin,2
10082,Frank De Palma,frank-de-palma,2
5205,Corey Ford,corey-ford,1
9178,Mark Van Hecke,mark-van-hecke,26
27939,Emily Bear,emily-bear,1
10083,Terry Borst,terry-borst,2
5204,Marvin Hatley,marvin-hatley,1
6184,Danny Pelfrey,danny-pelfrey,7
17611,Kevin Shrapnell,kevin-shrapnell,6
24301,James Stiefelmaier,james-stiefelmaier,4
4853,Jérémy Chaïeb,jeremy-chaieb,1
22344,Fabrice Bouillon-LaForest,fabrice-bouillon-laforest,4
4854,The Maravers,the-maravers,1
12645,Haruka Shimotsuki,haruka-shimotsuki,1
12644,Fabien Demeulenaere,fabien-demeulenaere,1
4856,Pierre-Etienne Travers,pierre-etienne-travers,1
6492,Yousuke Futami,yousuke-futami,1
4855,Paul Chadeisson,paul-chadeisson,1
5235,Lucinda Maddin,lucinda-maddin,2
19389,Kiyomi Kaneko (Kanekon),kiyomi-kaneko-kanekon,3
6402,James Wan,james-wan,3
6402,James Wan,james-wan,3
6937,Satoshi Suzuki (game mechanics director),satoshi-suzuki-game-mechanics-director,1
6933,Dhanush Mahendran (executive),dhanush-mahendran-executive,1
5812,Hitoshi Nakanishi,hitoshi-nakanishi,1
5814,Jeremy Garren,jeremy-garren,1
32040,Sjellos,sjellos,1
20698,Ray Cobo,ray-cobo,3
9665,Masaki Hirooka,masaki-hirooka,4
15251,Michael Reis,michael-reis,5
5107,Oleg Bazarnov,oleg-bazarnov,1
5110,Pavel Mitrofanov,pavel-mitrofanov,1
5108,Igor Skripachev,igor-skripachev,1
5816,Manabu Kusonogi,manabu-kusonogi,1
5811,Tomohiro Kondō,tomohiro-kondo,1
6406,Chris Harding,chris-harding,2
7510,Toyohiro Serita,toyohiro-serita,3
9084,Tracy Rosenthal-Newsom,tracy-rosenthal-newsom,1
9082,Eran Egozy,eran-egozy,1
7561,Patrick Betremieux,patrick-betremieux,1
6404,Leigh Whannell,leigh-whannell,1
6401,Alex Guilbert,alex-guilbert,1
6405,John Williamson,john-williamson,1
8367,Gábor Foltán,gabor-foltan,6
4290,Henry C. Sterchi,henry-c-sterchi,3
15749,Michael W. Stragey,michael-w-stragey,3
6877,Atsushi Ichiyanagi,atsushi-ichiyanagi,4
4818,Giovanni Simotti,giovanni-simotti,2
5336,Mat Jennings,mat-jennings,1
5559,Kim Hakkyu,kim-hakkyu,1
5604,Alexander Falinski,alexander-falinski,1
5603,Martiño Figueroa,martino-figueroa,1
5788,Dante Anderson,dante-anderson,4
5605,Sara Teramo,sara-teramo,1
6436,Noco,noco,3
15149,Richard Narco,richard-narco,3
5606,Tucho Fernandez,tucho-fernandez,1
22215,Katsuro Tajima,katsuro-tajima,4
6142,Nozomi Shibahara,nozomi-shibahara,1
8160,Sandy Abe,sandy-abe,5
3669,Daniel Indart,daniel-indart,1
7997,Kouki Fuse,kouki-fuse,8
6086,Cheryl Vance,cheryl-vance,1
20315,Konomi Higuchi,konomi-higuchi,1
18105,John Skruch,john-skruch,5
8787,Shunichi Taniguchi,shunichi-taniguchi,10
9608,Robb Mills,robb-mills,4
6784,Bill Gardner,bill-gardner,2
8331,Atsushi Kanno,atsushi-kanno,8
5097,Mark Teal,mark-teal,3
5790,Atom Ellis,atom-ellis,3
4689,Yaser Zhian,yaser-zhian,1
26983,Respawn Entertainment,respawn-entertainment,1
5466,Benjamin Rauscher,benjamin-rauscher,2
4691,Amir-Hossein Fassihi,amir-hossein-fassihi,1
4696,Soheil Danesh-Eshraghi,soheil-danesh-eshraghi,1
4690,Aidin Zolghadr,aidin-zolghadr,1
4698,Mohammad Modarres,mohammad-modarres,1
4692,Faham Negini,faham-negini,1
4699,Syros Pourlatifi,syros-pourlatifi,1
4693,Arman Arian,arman-arian,1
4695,Hadi Eskandari,hadi-eskandari,1
4694,Hossein Hosseinian,hossein-hosseinian,1
4697,Peyman Masoudi,peyman-masoudi,1
5467,Christian Wolfertstetter,christian-wolfertstetter,2
6941,Ted Bradshaw,ted-bradshaw,2
6938,Benjamin Johnson,benjamin-johnson,2
6940,Darion Lowenstein,darion-lowenstein,2
6939,Wil Paredes,wil-paredes,2
6358,Sue Kasper,sue-kasper,3
9188,Steve Wener,steve-wener,3
20139,Peter Jefferies,peter-jefferies,12
9187,Mohanned Mansour,mohanned-mansour,2
15599,J. Epps,j-epps,5
6942,Joseph Pileski,joseph-pileski,2
23985,Toshihiko Kajioka,toshihiko-kajioka,3
8679,Keizo Nakamura,keizo-nakamura,4
9958,Spencer Kipe,spencer-kipe,2
12147,Akihiro Kaneko,akihiro-kaneko,1
12148,Yasushi Takashina,yasushi-takashina,1
16467,Kenji Miyaoka,kenji-miyaoka,4
12147,Akihiro Kaneko,akihiro-kaneko,1
8327,Yasuhiro Kawakami,yasuhiro-kawakami,16
13793,Julian 'Jools' Jameson,jools-jameson,7
6336,Mark Long,mark-long,3
28561,Kaoru Kita,kaoru-kita,1
9636,Kumiko Takeda,kumiko-takeda,1
9637,Kaori Aoki,kaori-aoki,1
8674,Koji Yamada,koji-yamada,9
5696,Thomas Steinke,thomas-steinke,3
